time,leftSpline,leftAdjusted,rightSpline,rightAdjusted,headingSpline,gyroAngle,leftReal,rightReal,leftError,rightError
1165.47,8.842954,9.165754292968751,8.842954,8.52015370703125,0.0,-2.69000244140625,9.988916015625001,9.484863281250002,-76,-305
1165.48,8.842954,9.11775136328125,8.842954,8.56815663671875,0.0,-2.28997802734375,9.959106445312502,9.484863281250002,-76,-305
1165.49,8.571537,8.821135388671875,8.571537,8.321938611328124,0.0,-2.079986572265625,9.950976562500001,9.3439453125,-76,-305
1165.5,8.571537,8.821135388671875,8.571537,8.321938611328124,0.0,-2.079986572265625,9.950976562500001,9.3439453125,-76,-305
1165.52,8.571537,8.799536267578125,8.571537,8.343537732421874,0.0,-1.899993896484375,9.772119140625001,9.311425781250001,-76,-305
1165.53,8.571537,8.775534802734374,8.571537,8.367539197265625,0.0,-1.699981689453125,9.772119140625001,9.278906250000002,-76,-305
1165.54,8.271549,8.475546802734375,8.271549,8.067551197265626,0.0,-1.699981689453125,9.774829101562501,9.278906250000002,-374,-305
1165.55,8.271549,8.44914665625,8.271549,8.09395134375,0.0,-1.47998046875,9.707080078125001,9.273486328125001,-374,-337
1165.56,8.271549,8.426346363281251,8.271549,8.11675163671875,0.0,-1.28997802734375,9.707080078125001,9.273486328125001,-374,-337
1165.58,8.271549,8.426346363281251,8.271549,8.11675163671875,0.0,-1.28997802734375,9.5742919921875,9.121728515625001,-374,-337
1165.59,8.271549,8.4059484140625,8.271549,8.1371495859375,0.0,-1.1199951171875,9.5742919921875,9.064819335937502,-374,-337
1165.6,7.942989,8.035387681640625,7.942989,7.850590318359375,0.0,-0.769989013671875,9.530932617187501,9.064819335937502,-374,-337
1165.61,7.942989,8.0161872421875,7.942989,7.8697907578125,0.0,-0.6099853515625,9.403564453125002,8.902221679687502,-374,-337
1165.63,7.942989,8.0161872421875,7.942989,7.8697907578125,0.0,-0.6099853515625,9.403564453125002,8.902221679687502,-374,-337
1165.64,7.942989,7.99338694921875,7.942989,7.89259105078125,0.0,-0.41998291015625,9.243676757812501,8.785693359375001,-374,-337
1165.65,7.585857,7.617054509765625,7.585857,7.554659490234375,0.0,-0.259979248046875,9.243676757812501,8.736914062500002,-374,-337
1165.66,7.585857,7.617054509765625,7.585857,7.554659490234375,0.0,-0.259979248046875,9.119018554687502,8.736914062500002,-374,-337
1165.67,7.585857,7.596656560546875,7.585857,7.575057439453125,0.0,-0.089996337890625,8.959130859375001,8.690844726562501,-374,-337
1165.68,7.585857,7.575057439453125,7.585857,7.596656560546875,0.0,0.089996337890625,8.959130859375001,8.690844726562501,-374,-337
1165.7,7.200154,7.189354439453125,7.200154,7.2109535605468755,0.0,0.089996337890625,8.769433593750001,8.514697265625001,-447,-337
